id,actual_price,predicted_price_tabular,predicted_price_multimodal
1700,137124,239483.5094,302055.12
1701,1700000,653778.9139,525869.5
1702,465000,487152.7947,417832.9
1703,315000,407508.0316,301088.62
1704,267500,332611.6648,402041.12
1705,600000,624162.6248,602787.94
1706,142500,172938.017,230352.12
1707,950000,909281.0665,462178.12
1708,930000,776734.9101,918225.5
1709,1650000,1609347.271,1499576.2
1710,900000,795312.6441,851771.25
1711,282500,349845.6538,190280.55
1712,315000,300847.9166,394237.03
1713,390000,415325.4367,530957.1
1714,362000,286208.8443,363484.1
1715,879000,1021989.281,985567.56
1716,840000,971587.9522,1139823.9
1717,1145000,1286134.751,760660.6
1718,319900,338080.3186,391263.3
1719,525000,423879.5835,399898.4
1720,340000,358048.2281,334144.6
1721,380000,385192.9137,524726.4
1722,210000,255835.1609,375628.28
1723,468000,522920.9456,675764.9
1724,519999.97,377857.3624,383659.38
1725,325000,352582.1107,369972.34
1726,410000,382241.7127,435580.06
1727,301500,354121.9561,300873.03
1728,291970,199570.5311,293412.22
1729,885000,516914.9014,448019.1
1730,389000,409286.4282,407681.94
1731,490000,472658.6403,459907.06
1732,1150000,952321.6123,620779.06
1733,620000,778488.4661,812415.8
1734,340000,345338.8301,404930.34
1735,1384000,1413803.467,1223170.5
1736,409900,513938.0504,486640.88
1737,849900,655242.0422,536836.9
1738,247500,264826.9992,242474.33
1739,790000,654124.4109,559303.2
1740,950000,628018.1071,719866.2
1741,455000,553292.6855,670807.44
1742,221000,240483.3542,193848.53
1743,625000,545588.7554,777758.25
1744,752000,915200.0932,1233227.8
1745,419950,396031.0868,496450
1746,739375,960353.7211,795858.5
1747,378950,279970.9001,256572.25
1748,713900,613164.3852,703228.94
1749,307450,363899.6453,480610
1750,600000,446600.7443,337077.03
1751,628000,646789.52,639112.1
1752,535000,372089.1607,515853
1753,550000,550564.0589,516920.75
1754,950000,1157216.021,1199587.4
1755,599900,560842.8776,701239.25
1756,790000,636467.0066,558248.6
1757,1300000,1378760.716,1132285.1
1758,300000,360268.9144,357733.5
1759,329500,377536.9526,364668.12
1760,307700,307848.0433,297596.8
1761,345000,401330.5462,319230.03
1762,340000,535868.8608,501782.2
1763,666500,721573.3341,643529.1
1764,419000,469392.989,454215.4
1765,500000,442484.8323,457899.8
1766,489950,503478.9604,450273.4
1767,452500,481741.5057,461304.44
1768,358000,340864.0187,462330.8
1769,290750,300225.2055,350470.2
1770,862500,824572.979,833782.3
1771,542000,522939.9145,453934.56
1772,265000,218420.7415,165852.06
1773,287200,316351.2979,375828.3
1774,685000,701447.7587,646349.94
1775,689888,674695.8894,572857.56
1776,955000,1387811.387,1767107.9
1777,193000,213894.2004,229627.12
1778,325000,454108.0132,521575.44
1779,196700,211020.3656,346620.56
1780,218000,204613.7918,318995.53
1781,735000,602028.2356,467504.1
1782,275900,236735.3824,164448.75
1783,1010000,1073211.41,1151376
1784,1044999.94,983203.0907,940579.2
1785,718000,548946.5366,632396.8
1786,845000,802330.0651,722306.44
1787,385000,271203.648,276932.84
1788,660000,694921.3764,485839.6
1789,249950,348713.9154,519131.53
1790,790000,699323.7906,603471.5
1791,340000,350615.6405,376967.66
1792,1050000,1018855.602,1050609.1
1793,367500,330403.3236,419669.7
1794,500000,574813.4852,590629.5
1795,349900,333268.3806,386715.94
1796,311000,330021.5228,300790.2
1797,346500,377901.4163,487313.03
1798,254999.02,242588.3329,212838.12
1799,264500,242152.6397,168643.92
1800,334850,425022.8277,362751.06
1801,312000,297939.226,334132.78
1802,242000,250529.6469,185833.67
1803,268000,246592.716,175246.38
1804,470000,665725.7976,553931.4
1805,285000,408749.8448,401451
1806,259999.98,290610.8767,278562.9
1807,1075000,1076428.93,1019536.5
1808,374000,374802.5152,451418.62
1809,610000,557876.6575,458530
1810,768000,752729.3169,693939.2
1811,1049990,942755.573,1085332.6
1812,380000,324540.0575,336786.44
1813,999000,708582.135,675794.9
1814,569900,512157.4025,645952.44
1815,525888,507249.4881,454625.3
1816,1612500,2273030.741,1626720.2
1817,935000,977275.3364,742763.8
1818,129999.99,256515.2873,349348.12
1819,825000,800444.9286,736438.7
1820,680000,629544.839,504519.34
1821,270000,290584.7088,329849.97
1822,403504,507105.8653,404524.3
1823,550000,511087.5335,448883.66
1824,780000,712667.6478,626363.6
1825,439000,427882.8894,516827
1826,549000,515688.3511,469793.38
1827,325000,266187.7238,305856.94
1828,475000,501658.8787,471972.28
1829,430000,348279.7839,436020.97
1830,515000,469214.349,535257.3
1831,358000,327259.2919,419248.34
1832,480000,610001.115,632239.56
1833,500000,772552.7033,427636.75
1834,210000,339010.268,423974.4
1835,482500,581427.9555,958890.2
1836,374000,468574.7404,418669.53
1837,268000,271014.9031,293670.12
1838,515000,494381.7475,551080.4
1839,985000,895738.4199,1250608.5
1840,355000,290766.112,224949.17
1841,505000,632792.424,589848.9
1842,385000,497272.4936,390061.44
1843,589000,619383.2225,568852.8
1844,1675000,2182886.62,1389665.9
1845,615000,609572.2336,506586.06
1846,600000,626422.3472,589649.3
1847,361000,348945.8426,356606.72
1848,350000,319772.9496,368481.8
1849,850000,1072476.864,1099031
1850,395000,503763.6486,441688.53
1851,285000,272302.4973,268362.1
1852,650000,707635.1105,680054.1
1853,430000,402365.1607,422207.28
1854,695000,921851.0272,754463.8
1855,700000,433935.1092,387617.47
1856,775000,743772.4985,585091
1857,825000,785656.7145,547809.6
1858,1310000,1108304.787,1081673.9
1859,730000,885426.4053,730580.8
1860,290000,291816.293,392135.62
1861,195000,210612.4615,345420.4
1862,269000,243471.8772,147945.7
1863,400000,682208.5545,890087.5
1864,1065000,789997.1872,1010347.75
1865,425000,461520.2708,453237.2
1866,685000,760976.6804,438012.06
1867,460000,445229.1781,422124.8
1868,255000,267923.3487,297266.44
1869,449500,472666.0573,624289.25
1870,425000,413760.5797,527501.8
1871,250999.98,305266.8037,298197.28
1872,379000,360229.7567,423392.28
1873,605000,980819.753,803813.25
1874,335000,275955.1551,215414.16
1875,399950,377906.8727,347383.9
1876,270000,249533.9544,230815.75
1877,325000,318148.949,334024.6
1878,307000,353518.0754,331894.22
1879,560000,420218.1634,539516.4
1880,335000,333043.5899,338053.66
1881,712500,756840.5859,461337.44
1882,300000,363424.9917,518191.56
1883,259999.98,226201.2036,222723.97
1884,425000,438406.5695,481637.53
1885,729500,571497.8427,514228.47
1886,549950,585586.5566,632090.25
1887,240000,244906.4573,246419.89
1888,259999.98,270352.6824,283724.53
1889,290000,392388.2892,337887.1
1890,227000,230660.194,102753.76
1891,400000,404088.079,548019.2
1892,259249.98,366176.1757,373631.2
1893,465000,456609.9838,384061.03
1894,279950,330527.959,387275.88
1895,615000,512759.9252,470965.94
1896,319000,239485.2789,349582.62
1897,405000,443711.3906,396695.38
1898,668000,666775.0716,608466.25
1899,402000,452929.6085,541549
1900,315000,364189.48,365443.47
1901,881000,896370.7116,724842.6
1902,725786,810639.6229,743514.2
1903,450000,424433.8348,495946.16
1904,280000,285325.4179,232359.33
1905,1550000,2280537.194,1749608.5
1906,643000,419918.3813,390898.34
1907,315000,256758.2589,230610.27
1908,410000,412887.0912,383160.53
1909,300000,363371.2776,360867.7
1910,820000,815466.6859,781608.1
1911,315000,305432.197,411483.53
1912,291600,317824.921,345518.16
1913,587500,436231.014,490543.9
1914,779950,797065.6545,653476
1915,675900,502419.2562,708359.8
1916,333500,328801.8957,357504.06
1917,650000,752106.4627,769527.8
1918,1100000,1399843.586,1369663.9
1919,267100,283509.3879,351343.56
1920,278000,280454.2411,362391.88
1921,579950,429557.5114,413155.25
1922,499000,617387.7859,522649.1
1923,730001,623030.8927,600968.94
1924,620000,642164.93,607274.6
1925,780000,639797.6839,708865.9
1926,378500,424754.9356,506493.62
1927,712000,632198.5305,554403.06
1928,2196000,1515943.527,1323744.8
1929,337000,385624.8559,377821.38
1930,279950,271091.1395,307338.94
1931,825000,706692.2955,576429.75
1932,445434,437042.0252,516680.9
1933,219000,193606.855,200790.45
1934,625000,495269.7742,522089.6
1935,319950,383779.1638,524829.6
1936,815000,784646.892,845055.8
1937,634800,765821.9374,849665.5
1938,609000,626601.2854,515996.94
1939,975000,648656.0459,616029.5
1940,661000,516914.9014,486387.2
1941,790000,494104.1213,726786.5
1942,769000,1354532.576,1053613.5
1943,265000,302029.9265,456408.8
1944,252000,286876.3874,320930.38
1945,475000,522494.0046,726271.6
1946,760000,742508.9656,553655
1947,250000,298713.0009,326848.88
1948,1600000,1200894.343,1320421.2
1949,290000,277206.1981,278135.72
1950,255000,230268.4518,233544.61
1951,450000,635584.9787,594250.3
1952,554000,683939.0542,863270.6
1953,345000,399444.3168,422184.16
1954,365000,399938.6182,400251.28
1955,425000,449983.6362,422400.9
1956,395000,629868.7816,622905.1
1957,315000,328386.0044,384943.6
1958,345000,443432.4697,392365.8
1959,320000,390049.546,394853.84
1960,135000,169561.5712,177697.3
1961,1030000,992425.1076,895504.8
1962,472000,516484.9618,521128.2
1963,835000,750375.8968,689968.44
1964,880000,922404.2525,723169
1965,295000,384857.9671,341990.6
1966,337000,264827.435,291479.72
1967,278000,289903.016,217871.92
1968,575000,550798.59,530965
1969,540000,499878.0041,611872.1
1970,564950,584718.7067,868546.94
1971,1272500,729470.0064,585074.9
1972,417000,291779.5623,387334.47
1973,570000,393409.7724,519951.47
1974,675000,720572.8397,729949.6
1975,553000,514514.3308,493686.2
1976,500000,475324.9859,516366.25
1977,327500,279354.376,360995.47
1978,460000,514392.8763,454119.1
1979,5350000,4572380.939,2793087.2
1980,200000,211492.9647,145301.48
1981,212000,321684.8399,347915.47
1982,523000,496320.2286,546281.75
1983,650000,681830.1593,642034.5
1984,109500,189912.5222,310494.72
1985,413100,423123.0227,413703.16
1986,628990,648098.9333,547673.7
1987,840000,819532.4899,1017916.06
1988,645000,472736.9326,652536.8
1989,790000,560543.4121,688469.9
1990,430000,386904.3787,394340.88
1991,610000,530899.2066,466272.12
1992,3650000,2339477.085,1613177
1993,483000,518156.7343,493342.28
1994,190000,297254.692,301332.12
1995,350000,310113.9869,409640.66
1996,495000,422334.9517,420856.72
1997,1400000,1064444.221,1335880.8
1998,427500,457217.8434,339430.62
1999,970000,974237.8226,967286.44
2000,392500,491307.8281,552413.7
2001,301950,292361.3516,348083.1
2002,494000,497935.0442,645303.25
2003,400000,258999.5988,248693.89
2004,492000,292419.1354,381408.28
2005,1350000,1193175.918,1002125
2006,350000,269102.4724,99243.805
2007,310000,367999.8374,328369.56
2008,431500,387502.2598,364541.12
2009,259999.98,257277.2888,271618.06
2010,390000,425386.6817,401070.53
2011,577000,673862.9536,611590.25
2012,385000,342095.3905,341667.72
2013,290000,482846.7365,556534.9
2014,2300000,1753736.716,1342761.8
2015,402395,362933.5557,404546.84
2016,1600000,652734.1737,983409.2
2017,550000,792441.7744,886671.2
2018,280000,306464.9945,392489.44
2019,273000,256431.3612,212052.62
2020,900000,1058924.166,1081426.1
2021,578550,592927.9335,540338.25
2022,379500,342858.2922,356168.94
2023,620000,662645.0796,561137
2024,488500,427413.8384,512717.38
2025,609000,770772.7994,1164588.2
2026,655000,687290.148,715217.56
2027,540500,500679.151,497304.97
2028,384205,423245.7231,471872.34
2029,485000,502319.7561,458016.8
2030,280000,251270.1882,181728.38
2031,270000,249025.3565,247545.23
2032,636100,481190.7657,401672.66
2033,425000,513389.5012,461736.3
2034,768000,841811.7829,851149.5
2035,387500,434677.9846,404548.8
2036,413000,536637.7864,742377.2
2037,365000,438794.5292,678144.75
2038,292000,394165.1406,443513.94
2039,439000,512241.031,815486.94
2040,500000,503887.6344,637778.06
2041,428900,423979.4842,445393.8
2042,129999.99,218621.0803,315589.66
2043,262500,212475.2859,323920.6
2044,182700,251747.71,240923.22
2045,407000,423122.4063,562872.75
2046,225000,202432.5323,272056.7
2047,345000,295432.0577,381987.94
2048,352000,417271.5273,595921.6
2049,455000,460771.7706,440656.72
2050,402000,429798.2557,494577.53
2051,1000000,844602.1834,872065.2
2052,585000,826591.711,829841.4
2053,505000,441535.6321,439145.56
2054,976000,1102167.914,862703.06
2055,840000,488613.8318,586623
2056,255499.98,240270.6758,321507.16
2057,720000,711085.9207,624523.06
2058,1880000,1499808.968,982017.75
2059,610000,510039.3829,437887.25
2060,501999.97,419071.6799,404146.5
2061,435000,399729.1453,383669.62
2062,695000,782693.0677,687858.6
2063,119500,343382.3376,307143.34
2064,370000,380593.1738,491783.03
2065,290000,474210.5578,523627.62
2066,291000,263027.7746,200719.67
2067,485000,505773.8658,472070.7
2068,540000,539134.5723,503501.72
2069,300000,347243.699,367081.53
2070,255000,216080.0559,284289.38
2071,349000,335689.8706,485660.56
2072,898000,862498.272,895053.2
2073,739900,790306.2082,701200.75
2074,570000,606292.6322,1006776.56
2075,902000,1028006.525,982212.8
2076,810000,835636.0815,1280843.2
2077,440000,378452.0301,438153.88
2078,247500,421301.3774,538026
2079,175000,261598.5114,248243.2
2080,365000,509682.3236,532747.06
2081,259000,243023.578,241558.2
2082,256500,249374.7755,247823.67
2083,760000,628423.6501,571974.3
2084,370000,251398.5684,258778.88
2085,245000,235353.8416,274022.47
2086,274000,263537.8331,301951.22
2087,661000,567652.342,481426.12
2088,335000,339236.6212,428405.66
2089,345000,328583.1233,389377.2
2090,450000,351323.0496,420914.53
2091,763000,621789.6446,575792.2
2092,341000,362298.2136,433640.97
2093,770000,803932.8527,890580.2
2094,1225000,859861.3969,923139.56
2095,349900,354338.1888,457573.66
2096,270000,338507.7017,390678.72
2097,245000,244502.8191,234756.78
2098,1015000,821763.2421,852170.56
2099,218000,198755.5113,328797.62
2100,545000,393874.0371,394167.9
2101,840000,804648.1088,798459.06
2102,324500,341348.9921,325630.5
2103,568000,441452.4245,414775.56
2104,979700,940224.4141,766167.2
2105,439950,513389.5012,452476.25
2106,550000,560417.2648,525213.1
2107,515000,503124.0028,436613.56
2108,475000,388742.6653,423607.34
2109,453000,621738.5932,546046
2110,480000,657642.4217,673448.1
2111,645000,546105.2871,644290.8
2112,465950,420854.9773,480710.75
2113,305000,331380.0771,403102.16
2114,298500,385126.0409,509275.7
2115,760000,915200.0932,1233228.6
2116,234000,263427.9716,265131.84
2117,895990,837140.8869,883586.06
2118,410000,383821.4033,350498.9
2119,485000,512218.9197,516624.8
2120,430000,435913.0284,480925.03
2121,455000,457593.3507,542401
2122,479200,524652.2305,447548.56
2123,675000,479038.2217,656327
2124,840000,633229.7777,742540.4
2125,336500,395470.4637,397683.03
2126,498000,496444.7203,445894
2127,710000,656235.662,632129.6
2128,750000,566655.5391,616796.1
2129,225000,281949.4795,253875.14
2130,324950,284544.9535,335963.2
2131,492000,569229.5922,509127.1
2132,419000,494226.2295,457354.97
2133,742500,680600.0976,648724.3
2134,291000,503767.3433,471424.7
2135,437500,473393.0479,509517.9
2136,764000,706751.747,635873.9
2137,287000,331392.9601,403952
2138,432500,353390.4918,452785.72
2139,605000,567613.3517,747940.3
2140,1200000,750442.0089,423102.97
2141,1735000,1286575.823,853085.25
2142,2230000,1339439.455,1189503.2
2143,243500,321262.9255,501722.7
2144,350000,313331.9222,373808.3
2145,380000,300146.6453,402643.44
2146,405000,442947.7011,412443.47
2147,367950,409204.0066,584771.2
2148,383000,429529.6143,445688.2
2149,156000,178701.0513,283126.6
2150,368000,508502.3646,443948.22
2151,1150000,1024857.944,1061586.5
2152,890000,872617.485,935010.44
2153,560000,457151.4909,470846.4
2154,625000,647200.9267,650279.75
2155,655000,572164.9819,476703.4
2156,540000,616423.7702,528577.8
2157,196000,191937.8813,121356.35
2158,965000,904333.209,832676.3
2159,390000,303413.7859,244606.1
2160,274000,307003.4485,390569.22
2161,210000,273260.0086,337623.06
2162,289950,314775.0168,342000.3
2163,465000,390501.0112,490321.75
2164,617000,469604.5743,410239.1
2165,720000,517531.1038,449172.03
2166,381000,375441.4223,379483.62
2167,465000,514004.7451,404588.6
2168,1125000,939499.616,787653.06
2169,128999.99,183359.8428,262125.8
2170,925000,767769.2021,772707
2171,263000,462447.4732,399441.25
2172,860000,984937.8934,671082.56
2173,280000,350201.1121,450343.38
2174,268000,255878.2347,251755.53
2175,697000,751101.7628,719291
2176,365000,611514.9429,566335.8
2177,565000,515456.6035,478488.94
2178,330000,305041.3811,391380.2
2179,290000,255215.7169,347553.06
2180,439000,303814.0977,348856.7
2181,594000,647366.2939,519731.28
2182,430000,361746.43,469031.16
2183,405000,441081.7962,451822.94
2184,415000,388603.3029,353786.22
2185,705000,582454.9602,526901
2186,400000,496323.9155,439721.47
2187,345000,387378.9771,384950.88
2188,600000,576874.025,861183.5
2189,790000,825176.8254,842630.4
2190,1160000,1256916.247,1208345.1
2191,306000,289264.0418,368817.62
2192,374500,310738.7434,304882.8
2193,430000,449362.0563,484717.3
2194,676000,644515.1082,561770.44
2195,245000,240227.5696,209883.2
2196,605000,680842.9792,534525.9
2197,340000,342844.8536,289215.88
2198,899000,690366.6494,737121.8
2199,225000,258727.1944,257815.84
2200,299000,296302.6987,239164.05
2201,1865000,1644503.506,1292002.4
2202,592500,598358.9075,600374.94
2203,475000,422889.9386,396722.38
2204,450000,420748.1309,494610.2
2205,1710000,1800589.329,1583751.5
2206,215000,253437.8479,313788.72
2207,289950,264742.1047,294670.28
2208,733000,768755.0761,707301.75
2209,599950,487060.48,417318.4
2210,834950,937709.9881,1062819.1
2211,540000,358996.082,378862.75
2212,645000,650127.5926,562996.2
2213,333000,402578.2093,436200.56
2214,465000,228334.8222,273931.56
2215,585000,646659.5293,557316.6
2216,505999.97,466517.1636,560171.25
2217,430000,486030.8878,592941.1
2218,223000,235170.7664,169052.4
2219,340000,350733.8563,415958.16
2220,740500,1496476.656,1570861.9
2221,359000,355602.4875,472388.03
2222,1168000,765389.7608,720135.06
2223,249000,222239.7907,311156.03
2224,320000,431014.8754,339346.28
2225,343500,300006.809,397862.7
2226,475000,520279.3709,422629.6
2227,625000,562549.5387,644249.75
2228,314200,355688.4546,366277.03
2229,312000,339491.7803,346791.44
2230,570000,583287.1326,481951.25
2231,371000,328295.6167,364145.03
2232,5570000,5750645.646,3303172.5
2233,340000,394875.2673,505728.72
2234,150000,228213.2855,206273.12
2235,388000,428499.3828,446910.75
2236,300000,272238.0592,304392.7
2237,640000,613280.4962,470242.84
2238,825000,816565.3424,783322.1
2239,305950,294944.771,265085.7
2240,509000,663772.9021,597619.56
2241,813000,570885.8398,521562.34
2242,597400,640777.4115,577049.5
2243,606000,567269.3474,601237
2244,525000,525293.7296,505332.8
2245,435000,434281.8471,463239.25
2246,957500,606600.1689,563187.1
2247,233500,261915.477,294021.5
2248,675000,655837.6459,634426.1
2249,670000,408209.6444,382976.84
2250,700000,674791.6944,658096.2
2251,250000,242263.245,360363.12
2252,555000,622362.0359,787317.06
2253,280000,314240.6937,387546.78
2254,315000,261255.213,242607.19
2255,589950,462704.0223,486192.28
2256,635000,739272.6846,683970.3
2257,340000,279317.4379,255868.02
2258,495000,633358.2814,549072.56
2259,249950,234768.5813,140306.72
2260,1635000,1820479.111,1272347.8
2261,692000,812061.8069,871133.6
2262,400000,363321.2953,446020
2263,849000,714364.7535,821425.1
2264,540000,584011.054,588896.94
2265,380000,354958.5156,443594.75
2266,2537000,1402575.121,1172228.2
2267,775000,635382.0606,601348.4
2268,595000,528348.1683,502266.28
2269,650000,738030.2467,680192.4
2270,509899.97,527044.4978,488641.38
2271,403000,374648.0957,401943.7
2272,477000,513768.5215,478988.88
2273,671500,635409.5029,570661.5
2274,473000,823315.7271,801449.75
2275,354000,328755.2684,440712.44
2276,322000,333304.0295,360690.6
2277,459000,513389.5012,446809.06
2278,1058800,931362.4018,901614.56
2279,585000,367846.4737,346545.56
2280,336000,399905.2111,444178.75
2281,590000,590416.2624,464149.66
2282,925000,739260.6712,670067.56
2283,480000,513389.5012,449683
2284,357000,341584.4976,388928.94
2285,370000,403634.2914,413959.75
2286,770000,368431.9174,495251.12
2287,255000,256524.7426,275013.1
2288,799900,1066823.708,1073772.4
2289,515805,471583.5974,540248.25
2290,600000,599780.9829,509104.5
2291,370000,284161.7163,362551.94
2292,750000,729996.937,655636.3
2293,510000,509186.5725,738369.2
2294,299000,288331.917,321415
2295,176000,249080.6029,192111.42
2296,790000,546017.3016,621684.3
2297,299500,265643.9903,284780.7
2298,345000,304446.0721,355953.03
2299,235000,268978.3014,320375.8
2300,585000,496013.5842,493097.44
2301,275000,291976.1643,334029.97
2302,688500,627721.9852,552830.8
2303,449950,429577.3035,465448.97
2304,440000,474826.0885,590355.9
2305,1200000,1266184.589,849589.25
2306,472000,551695.3019,923188.7
2307,196500,229410.0042,167407.05
2308,951000,1044939.752,939977.9
2309,1000000,1205999.254,971651.8
2310,275250,273172.8607,274323.7
2311,330000,407956.182,405786.75
2312,885000,818701.1318,729740.9
2313,470000,511486.7785,551460.75
2314,250000,254102.2681,235894.58
2315,500000,580913.9919,669762.2
2316,857000,956928.1484,1091409.1
2317,639950,579791.9165,524904.1
2318,450000,332829.4231,399980.12
2319,663000,584021.9004,512693.72
2320,450000,462584.1121,453843.72
2321,445500,477241.4911,539530.25
2322,842500,697903.0421,644217.06
2323,292050,424420.0202,699624.1
2324,1268890,1087739.609,1242649.5
2325,425000,483183.4598,546522.25
2326,263500,302007.6785,393439.2
2327,930000,896523.0145,834175.25
2328,257999.98,321684.8399,346118.28
2329,150000,173119.0018,-7557.109
2330,412000,500534.1392,517497.9
2331,338000,358182.1241,369628.97
2332,810000,782141.1925,667251.4
2333,222900,222842.1531,360206.78
2334,436300,457477.945,551262.44
2335,135000,185708.1133,178995.75
2336,275000,254853.5439,259269.36
2337,1150000,860046.4226,848706.4
2338,1320000,1201378.599,820357.9
2339,390000,434968.3769,391540.06
2340,423000,423093.7435,462952.12
2341,241500,235459.4539,217905.78
2342,950000,1022699.628,685505.06
2343,262500,267050.6103,290546.97
2344,820000,798895.4946,647646.06
2345,500000,467525.2581,415117.7
2346,330000,387414.7124,322999.72
2347,510000,306992.6396,263820.78
2348,1679000,1874815.269,1567817.8
2349,276000,282907.6529,353172.38
2350,525000,526667.7589,466049.72
2351,265000,300863.6416,370575.12
2352,415000,380171.2333,345063.16
2353,275000,302372.245,335400.28
2354,425000,376500.1072,433395.75
2355,500000,460237.3669,570443.8
2356,519999.97,607646.8891,628997.44
2357,406000,289383.3812,386989.9
2358,220000,259269.2832,337313.72
2359,355000,347553.7704,410081.03
2360,249000,253685.0468,256395.28
2361,310000,431161.9217,613826.06
2362,257500,302660.8359,333432.38
2363,930000,887047.8068,1005399.7
2364,495000,510342.6097,545012.06
2365,707000,759620.7205,803461.5
2366,601150,603962.4879,537841.1
2367,815000,832449.2348,573679.1
2368,315000,262178.9671,346033.75
2369,649990,585576.5827,480065.66
2370,294950,329468.4106,385456.56
2371,299880,335382.628,408927.16
2372,411000,409747.4029,453950.1
2373,1250000,907044.8007,1138033.1
2374,690000,616747.4547,513168.7
2375,600000,797555.1794,664355.94
2376,1245000,1319729.094,835822.25
2377,649000,399442.3563,426824.7
2378,446000,494812.4121,434506.94
2379,249900,298599.6615,374236.88
2380,334500,346840.8886,318446.88
2381,327000,263665.2363,219122
2382,615000,628826.2924,755811.75
2383,1150000,1016151.198,1275324.1
2384,195000,217248.8634,124939.484
2385,480000,543815.7265,733825.7
2386,492000,519837.3481,508243.84
2387,432500,402343.258,530208.4
2388,685000,826517.1704,722257.25
2389,765000,628855.7221,598634.1
2390,310000,356764.1894,442997.56
2391,520500,422400.2369,635199.44
2392,370000,313823.3045,373583.9
2393,300000,374616.8841,390052.25
2394,500000,681766.7184,638496.4
2395,450000,381105.935,462608.7
2396,385000,413030.826,367691.75
2397,395000,464559.7621,625047.3
2398,329950,317666.7001,381827.28
2399,802945,780635.5355,878431.2
2400,375000,363993.3233,462499.1
2401,363500,388425.6703,493671.66
2402,300000,263916.0957,380810.97
2403,975000,749991.2603,763198.25
2404,500000,690294.5727,646311.7
2405,463500,434753.9313,392837.16
2406,390000,359626.7207,429788.12
2407,314950,302984.8837,331624.03
2408,664000,546243.817,537489.56
2409,213950,229271.0527,166061.27
2410,209950,250738.932,212290.33
2411,294000,334788.4176,422745.8
2412,587000,680139.8164,841434.4
2413,630000,617698.9307,615615.25
2414,338000,377694.265,549095.1
2415,295000,336466.3519,202780.8
2416,255000,239425.9646,156554.78
2417,530000,432554.2057,390723.94
2418,259999.98,327690.6136,291087.5
2419,285000,574328.4247,942542.06
2420,480000,383393.9022,351643.88
2421,245000,253956.2265,205656.75
2422,1335000,1946084.242,1162190.5
2423,640000,602888.861,552051.3
2424,345000,325223.1695,383010.94
2425,252500,342000.6115,324649.5
2426,1210000,1416459.963,919445.8
2427,399000,289866.8806,389454.2
2428,315000,300703.2969,236705.6
2429,675000,605719.3574,548050.56
2430,265000,393980.9235,231281.8
2431,381500,355885.3881,392096.22
2432,330000,479330.2062,725774.2
2433,323000,366773.9814,440113.44
2434,215150,205197.4308,213370.1
2435,605000,779638.8035,688266.75
2436,290000,295360.9788,297344.62
2437,285000,347286.1394,426090.47
2438,600000,508241.8276,656520.5
2439,600000,664848.0255,597047.5
2440,625000,640365.8421,609617.94
2441,825000,994999.1931,1064261.6
2442,458500,505739.9633,508240.16
2443,500000,412422.0747,370023.25
2444,475000,599300.2753,478516.28
2445,1035480,1064902.353,1156357.5
2446,339950,296760.9944,382025.72
2447,540000,528041.4461,635206.75
2448,198000,187034.0494,298391.47
2449,600000,424798.0814,463024.84
2450,450000,374954.0064,425517.8
2451,436000,438782.4783,428638.22
2452,335000,429582.0758,431256.88
2453,550000,469209.8936,598103.5
2454,1245000,1031959.324,1191503.8
2455,529000,401890.2837,522088.94
2456,294000,267179.4686,366803.28
2457,324950,251502.2299,373172.28
2458,675000,856938.6799,732685.44
2459,215000,345096.8777,412011.9
2460,600000,815744.6138,784304
2461,440000,432615.0826,503411.66
2462,685000,941428.835,535281.75
2463,432000,381682.2915,452016.47
2464,274800,276112.5613,363790.03
2465,418000,433010.3995,385313.7
2466,315000,418797.1325,440232.56
2467,775000,863339.5426,934551.25
2468,279900,250393.8037,243057.92
2469,259999.98,316437.9118,400278.44
2470,237000,298130.9532,319330.5
2471,277500,350201.1121,450343.38
2472,680000,628824.326,569566.9
2473,465000,542394.8068,496148.72
2474,410000,446817.0792,441684.2
2475,453000,574727.3644,493228.3
2476,415000,517557.0841,497120.97
2477,525000,501708.4324,382866.56
2478,759000,909950.8978,736592.2
2479,387000,356685.7876,355037.22
2480,229999,264044.6419,238959.53
2481,545000,572412.3343,442595.12
2482,662500,711433.9162,628761.6
2483,435000,438013.0506,426948.72
2484,925000,757111.1771,760511.4
2485,825000,744207.1912,1265362.4
2486,450000,513389.5012,457793.94
2487,240000,255750.3618,271244.75
2488,572500,596890.8622,592611.4
2489,534000,697389.1672,564744
2490,860000,1040461.27,1131777.5
2491,865000,780408.6041,720174.2
2492,400000,360868.268,441849.88
2493,358000,320864.6791,363991.8
2494,344000,344301.6522,213410.95
2495,305000,324298.9306,388592.53
2496,810000,835108.9085,830940.25
2497,720000,641834.0636,581312.3
2498,429900,506357.7461,538070.7
2499,599000,807326.2479,753613.4
2500,435000,436009.9527,511249.9
2501,580000,647902.7424,612516.6
2502,450800,425773.6179,623149.9
2503,305000,285453.0388,358011.38
2504,473975,625972.9338,578654.06
2505,800000,3808052.217,2578149.5
2506,601002,560057.5943,560008.25
2507,485000,508395.6606,484901.9
2508,210000,213836.5144,360488.94
2509,266000,266368.7776,292975
2510,430000,333134.1794,423269.44
2511,375900,323775.8603,372475.62
2512,299950,325195.1261,355738.34
2513,269900,273616.1411,261417.03
2514,588000,528384.9655,444856
2515,654000,550883.7612,544891.25
2516,428750,497549.9542,399994.84
2517,800000,722638.434,662980.06
2518,710000,765085.8382,690422.44
2519,312500,272457.6522,344352.44
2520,1085000,1360228.301,1046217.2
